-4.6451885219243,-5.02125749235204,2
-2.78168801746166,3.58270587267796,2
5.2517894113731,-0.0988976295418028,1
1.39810819590094,8.53936363007389,2
-3.53214036456785,-5.02244466925262,2
-0.0809688065780213,-0.0627982192852746,1
-0.199698040200802,0.171111412602939,1
16.7691583228384,20.8472199663,2
7.617660651188,1.21314272902438,2
-9.2644789550835,5.00919912443516,2
0.859791526038347,1.95644238454675,1
-1.06015288252637,-6.91126527453666,2
-3.62255528059523,3.84005567590518,2
0.812539267205306,-1.25303698014211,1
-0.370586635175818,-3.72773528582088,2
-3.10960351763258,-1.4878251891772,1
0.507385510027501,1.02516662280004,1
12.4617296863283,-3.41890598846227,2
-0.417362705704833,4.32187972714875,2
8.6360416469206,-4.42896698977667,2
1.75998022761072,10.5822809659745,2
-0.483023772893291,0.491820875960224,1
17.5700081549831,10.7669679289423,2
-5.05943855768733,-6.12493736870887,2
1.43594049484544,3.08248508321739,2
3.02165266735672,0.878923555555335,2
-1.34433748750566,-7.89993780166465,2
-0.244881309753385,0.348721196109794,1
-3.81425735737295,-6.06211209327074,2
-0.629479118640878,0.562963692566038,1
-6.28047502400331,-6.46845258201409,2
3.49906011639996,0.478934171442604,1
5.20516778815977,-3.27720991093925,1
1.04705215896952,-3.18441813828511,1
-0.0592370412189671,-2.26988391880977,1
2.89138389375275,-6.90509680860006,2
-10.8888863764107,9.8077445421148,2
-0.510437484156329,-0.463169726545444,1
-5.82759132288419,-2.99216624812448,2
-2.78963354725551,-0.533090366484381,1
-0.28574760738692,1.79903577358717,1
0.00371789037609202,0.431574460373592,1
-10.0837706430152,3.16200330680994,2
1.63459928274375,11.5964373051813,2
0.268712834610499,-0.754556208863317,1
3.02048428867156,-0.264389497735481,1
0.570360597854282,0.108772205852375,1
-5.36498432090901,-1.22274615446275,2
9.19004306756865,5.59814015462157,2
1.08927718378119,-3.20837016574323,2
1.89604166840582,-0.129519555084731,1
13.6523054016671,6.10715806758197,2
